,File_name,Model,Mean Absolute Error,reg_coeff,intercept,hidden_first,hidden_second,R2,R2_lat,r2_long,mean_lat,mean_long
21,all_tiger_Chital.csv,Multi Layer Perceptron,2.348155411518265,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,15.0,-0.0008242974006660297,,,,
22,all_tiger_Chital.csv,Multi Layer Perceptron,1.9438418229952814,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,16.0,0.08716653465998331,,,,
23,all_tiger_Chital.csv,Multi Layer Perceptron,2.344883130256034,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,17.0,-2.8199453873223312e-05,,,,
24,all_tiger_Chital.csv,Multi Layer Perceptron,2.344881333041671,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,18.0,-3.593073257457391e-05,,,,
25,all_tiger_Chital.csv,Multi Layer Perceptron,2.1197616702243445,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,19.0,0.048519911052253506,,,,
26,all_tiger_Chital.csv,Multi Layer Perceptron,2.344871658797825,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,20.0,-2.0529270606028938e-05,,,,
27,all_tiger_Chital.csv,Multi Layer Perceptron,2.3449357303697123,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,21.0,-5.2212183568878245e-05,,,,
28,all_tiger_Chital.csv,Multi Layer Perceptron,2.3449085421874867,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,22.0,-2.955310056529381e-05,,,,
29,all_tiger_Chital.csv,Multi Layer Perceptron,2.357504778065661,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,23.0,-0.0031788323627163217,,,,
30,all_tiger_Chital.csv,Multi Layer Perceptron,2.3612899250754937,"[[ 1.83728983e-08  6.98175716e-01  7.89948839e-02  5.79500502e-27
  -1.15900100e-26 -2.06214171e-03 -1.62306930e-02 -3.40318822e-03
   4.66116791e-02]
 [ 2.42458905e-06  1.45408483e-01  5.58012824e-01  2.73180753e-25
  -5.46361506e-25  1.25754423e-03  4.08675247e-02  1.97453607e-02
  -1.13548457e-01]]",[-0.38275114 36.00007951],1.0,24.0,-0.004122095032186857,,,,
